Year,Age,Weight,Length,Sex,Maturity
2004,9,4.9,790,Female,3
2004,6,2,600,Male,1
2004,6,2.6,620,Female,2
2004,6,2.4,630,Female,1
2004,6,4,690,Female,3
2004,10,3.2,690,Female,2
2004,4,3.2,680,Female,2
2004,6,3.1,660,Female,3
2004,8,3.3,670,Female,3
2004,14,2.6,630,Male,3
2004,56,4,700,Male,3
2004,12,2.8,630,Male,3
2004,6,3.1,640,Male,3
2004,10,2.1,610,Female,2
2004,5,2.8,630,Male,3
2004,9,3.8,680,Female,2
2004,6,3.1,650,Female,3
2004,6,2.6,640,Female,2
2004,8,4,720,Female,3
2004,4,4.2,720,Female,3
2004,29,3,680,Male,3
2004,6,2.5,620,Male,3
2004,8,3.5,700,Female,3
2004,27,4.4,730,Male,3
2004,22,4.1,740,Female,3
2004,6,2.1,600,Male,1
2004,14,3.4,690,Female,3
2004,5,2.98,630,Female,3
2004,6,2.54,590,Male,3
2004,9,4.71,720,Female,3
2004,6,3.93,690,Female,3
2004,7,4.19,700,Female,3
2004,5,2.6,600,Male,3
2004,5,3.12,650,Female,2
2004,5,3.05,640,Female,2
2004,6,3.15,660,Female,3
2004,4,2.5,610,Female,2
2004,7,3.6,670,Female,3
2004,6,2.63,630,Female,2
2004,5,2.53,610,Female,2
2004,5,2.89,640,Female,2
2004,9,3.17,650,Male,3
2004,9,3.08,610,Male,3
2004,6,3.81,680,Female,3
2004,6,3.44,680,Female,3
2004,7,3.3,670,Female,3
2004,9,4.42,740,Female,3
2004,4,1.85,530,Male,1
2004,4,3.2,640,Female,3
2004,5,2.93,630,Male,3
2004,7,4.81,750,Female,3
2004,4,2.96,610,Male,3
2004,7,2.61,590,Female,2
2004,6,2.4,610,Male,3
2004,7,3.35,670,Male,3
2004,6,2.61,630,Female,2
2004,6,2.28,610,Female,2
2004,7,4.46,740,Male,3
2004,9,3.42,670,Female,3
2004,5,2.71,620,Female,2
2004,6,2.48,600,Male,3
2004,4,2.77,630,Female,2
2004,7,2.9,630,Female,2
2004,12,4.95,760,Female,3
2004,5,3.12,630,Female,2
2004,7,3.2,650,Male,2
2004,11,4.2,700,Female,3
2004,6,3.5,680,Female,2
2004,6,5,740,Female,3
2004,6,2.9,610,Male,3
2004,6,5,770,Female,3
2004,6,3.3,650,Male,3
2004,11,3.8,700,Female,3
2004,10,3.8,660,Male,3
2004,8,4.4,690,Female,3
2004,6,3.6,650,Female,3
2004,5,3.1,620,Female,2
2004,8,5.1,750,Female,3
2004,6,4,710,Female,3
2004,6,3.7,670,Female,3
2004,6,2.7,610,Female,3
2004,4,3.1,620,Male,3
2004,8,3.2,680,Female,3
2004,6,4,700,Female,3
2004,13,4.9,790,Female,3
2004,7,2.5,620,Male,3
2004,30,9.4,910,Female,3
2004,9,7.4,720,Female,3
2004,10,4.6,690,Female,3
2004,9,4.6,760,Female,3
2004,31,3.8,670,Male,6
2004,11,4.2,700,Female,3
2004,28,7.3,820,Female,3
2004,11,5.3,760,Female,3
2004,7,3.9,630,Female,3
2004,7,3.5,670,Female,3
2004,8,4.6,700,Female,3
2004,30,3.5,690,Male,6
2004,12,4.2,710,Female,3
2004,18,3.1,650,Male,6
2004,28,4,700,Male,6
2004,25,3.4,650,Male,6
2004,8,3.7,680,Female,2
2004,22,6.1,770,Female,3
2004,9,2.8,650,Male,6
2004,24,3,630,Male,6
2004,42,6.8,820,Female,3
2004,9,2.5,610,Male,6
2004,9,4.2,720,Female,3
2004,9,2.6,610,Male,6
2004,12,3.1,630,Male,6
2004,18,7.4,840,Female,3
2004,11,3.2,630,Female,3
2004,40,3.3,680,Male,6
2004,8,3.1,650,Female,5
2004,9,4.5,700,Female,3
2004,14,2.8,630,Male,3
2004,9,3.7,700,Female,3
2004,8,2.9,630,Female,2
2004,11,2.4,590,Male,3
2004,8,2,580,Male,6
2004,14,4,700,Female,3
2004,6,2.1,560,Male,6
2004,31,4,680,Male,6
2004,31,4.5,730,Female,3
2004,10,2.8,620,Male,6
2004,8,4,690,Female,3
2004,9,4.9,740,Female,3
2004,6,3.3,670,Female,3
2004,8,2.6,620,Female,3
2004,7,3,640,Female,3
2004,7,3.8,690,Female,3
2004,6,1.8,570,Female,2
2004,10,4.6,740,Female,3
2004,7,3.2,650,Male,6
2004,29,5.3,760,Female,3
2004,9,2,560,Female,2
2004,10,4.5,710,Female,3
2004,12,2.8,630,Female,5
2004,7,1.9,580,Male,2
2004,7,2.5,630,Male,1
2004,8,2.8,650,Female,3
2004,8,2.6,610,Female,2
2004,6,1.8,570,Male,1
2004,25,5.4,790,Female,3
2004,28,2.6,630,Female,3
2004,11,3.3,630,Male,6
2004,7,5.2,730,Female,3
2004,27,4,700,Male,6
2004,8,4.4,720,Female,3
2004,6,3.5,670,Female,3
2004,4,2.9,610,Male,3
2004,6,2.6,590,Male,6
2004,8,3,640,Male,3
2004,6,3.9,690,Female,3
2004,22,2.8,650,Female,3
2004,14,2.9,640,Male,6
2004,5,2.89,650,Female,6
2004,6,4.06,660,Female,3
2004,6,3.39,680,Female,3
2004,22,4.54,750,Female,3
2004,6,2.36,580,Male,3
2004,7,4.06,680,Female,3
2004,4,3.11,640,Female,3
2004,16,5.5,780,Female,3
2004,7,2.9,600,Male,3
2004,27,5,790,Female,3
2004,11,4.5,710,Female,3
2004,8,3.2,620,Male,3
2004,30,3.7,690,Female,3
2004,17,6.9,870,Female,3
2004,10,4.8,700,Female,3
2004,14,5.7,780,Female,3
2004,8,4.6,760,Female,3
2004,7,3.8,720,Female,3
2004,40,3.2,640,Male,3
2004,6,1.3,500,Female,2
2004,20,2.8,640,Male,3
2004,11,3.3,680,Female,3
2004,36,3.4,700,Male,3
2004,4,1.3,500,Female,2
2004,6,2.2,600,Female,2
2004,39,4.4,710,Female,3
2004,7,3,640,Female,3
2004,4,1.8,560,Male,2
2004,11,3.2,650,Male,3
2004,6,2.4,590,Male,3
2004,25,4,700,Male,3
2004,7,2.6,610,Female,3
2004,11,4.5,730,Female,3
2004,6,4.3,720,Female,3
2004,6,4.6,710,Female,3
2004,6,3.5,680,Female,3
2004,36,4,690,Male,3
2004,4,1.4,510,Female,2
2004,26,9.6,950,Female,3
2004,15,2.9,640,Male,3
2004,17,3.8,670,Male,3
2004,11,4.5,750,Female,3
2004,9,3.7,680,Female,3
2004,27,3,630,Male,3
2004,6,3.4,680,Female,3
2004,22,4.3,710,Male,3
2004,21,4.2,740,Female,3
2004,24,3.2,660,Male,3
2004,8,2.4,570,Female,2
2004,9,3.5,660,Female,3
2004,9,4.1,670,Male,3
2004,12,4.6,730,Female,3
2004,8,3.3,670,Female,3
2004,18,2.8,630,Male,3
2004,7,3.4,660,Female,3
2004,10,3.9,700,Female,3
2004,10,2.4,590,Female,3
2004,41,3.7,700,Male,3
2004,5,3.2,640,Female,2
2004,24,5.7,810,Female,3
2004,5,2.8,640,Male,3
2004,24,5.3,740,Male,3
2004,26,6.1,790,Female,3
2004,6,4.1,710,Female,3
2004,8,4.8,750,Female,3
2004,4,2.2,590,Male,1
2004,8,3,670,Female,3
2004,6,2.2,570,Male,1
2004,8,4.1,710,Female,3
2004,15,3.3,650,Female,3
2004,10,4.6,740,Female,3
2004,7,2.5,590,Female,2
2004,8,4.5,720,Female,3
2004,21,4.7,730,Female,3
2004,11,3,610,Male,3
2004,8,6.7,810,Female,3
2004,9,3,640,Female,3
2004,12,3.6,610,Male,6
2004,5,3,650,Female,2
2004,11,2.7,640,Female,2
2004,7,3.6,640,Female,3
2004,8,3.2,630,Male,6
2004,10,3.8,680,Female,3
2004,8,3.5,640,Female,3
2004,7,2.5,590,Male,6
2004,9,4.7,720,Female,3
2004,5,3.7,690,Female,3
2004,22,7.2,820,Female,3
2004,8,4,710,Female,3
2004,6,2.9,620,Female,2
2004,22,3.5,660,Male,6
2004,10,5.7,760,Female,3
2004,9,4.9,780,Female,3
2004,11,5.4,790,Female,3
2004,8,3.9,680,Female,3
2004,9,3.8,710,Female,3
2004,8,3.3,650,Male,3
2004,9,3.6,650,Female,3
2004,50,4.9,750,Male,3
2004,31,3.6,680,Male,3
2004,28,5.3,780,Female,3
2004,26,4.6,710,Female,3
2004,6,3.3,640,Female,2
2004,26,5.7,790,Female,3
2004,6,4.6,730,Female,3
2004,21,3.7,690,Male,3
2004,24,4.5,710,Male,3
2004,9,3.8,670,Female,3
2004,8,3.7,660,Female,3
2004,11,4.8,730,Female,3
2004,8,2.1,580,Female,2
2004,7,3.1,610,Male,3
2004,23,9.6,910,Female,3
2004,13,4.3,730,Female,3
2004,26,5.6,810,Female,3
2004,8,3.5,650,Male,3
2004,21,6,820,Female,3
2004,23,6.5,820,Female,3
2004,14,4.5,760,Female,3
2004,7,2.9,620,Male,3
2004,24,3.6,690,Male,3
2004,8,3,650,Female,3
2004,21,7.5,870,Female,3
2004,6,2.8,630,Male,3
2004,8,4.6,710,Female,3
2004,38,8,910,Female,3
2004,6,2.4,580,Female,3
2004,7,3.4,650,Female,3
2004,9,3.4,650,Male,6
2004,7,4,680,Female,3
2004,11,3,630,Male,6
2004,24,4.7,750,Female,5
2004,33,10,920,Female,3
2004,6,1.7,540,Male,1
2004,8,4.3,720,Female,3
2004,27,4.8,750,Female,3
2004,10,3.9,710,Female,3
2004,24,4.8,770,Female,3
2004,13,3,660,Male,3
2004,9,5.9,770,Female,3
2004,9,4.1,710,Female,3
2004,27,4.1,720,Male,3
2004,10,3.6,680,Female,3
2004,19,4,670,Female,3
2004,7,1.6,540,Female,1
2004,16,4,700,Male,3
2004,6,2.3,600,Male,1
2004,9,3.8,680,Female,3
2004,9,3.7,670,Female,3
2004,8,3.3,660,Female,3
2004,8,4.7,720,Female,3
2004,8,4.4,710,Female,3
2004,7,3.8,710,Female,3
2004,6,1.6,550,Male,1
2004,8,4.1,680,Female,3
2004,6,3.7,670,Male,3
2004,12,3.4,660,Male,3
2004,10,3.9,700,Female,3
2004,10,5.6,770,Female,3
2004,10,5.7,790,Female,3
2004,9,3.4,670,Female,3
2004,6,3.1,620,Female,3
2004,12,3.6,710,Female,5
2004,5,4.2,700,Female,2
2004,6,3.8,690,Female,3
2004,10,3.8,660,Male,3
2004,7,3.5,670,Female,2
2004,6,2.4,600,Female,2
2004,9,5.3,780,Female,3
2004,7,4,680,Male,3
2004,8,4.2,700,Female,3
2004,8,6.5,810,Female,3
2004,8,4,660,Female,3
2004,8,4.9,740,Female,3
2004,7,4.5,720,Female,3
2004,4,1.8,560,Male,1
2004,4,3.6,680,Female,3
2004,9,4.2,680,Female,3
2004,5,3.1,640,Female,3
2004,4,2.2,580,Male,3
2004,6,2.3,600,Male,3
2004,4,2.6,630,Female,2
2004,14,4,720,Female,3
2004,10,3.8,730,Female,3
2004,30,6.7,850,Female,3
2004,8,4.4,700,Female,3
2004,11,3.4,640,Male,3
2004,6,4.4,700,Female,3
2004,13,3.3,660,Female,3
2004,8,4.5,750,Female,3
2004,46,5.7,800,Male,3
2004,19,5.4,750,Female,3
2004,34,3.4,650,Male,3
2004,5,2,590,Female,2
2004,6,3.1,650,Female,2
2004,8,3.2,640,Female,3
2004,8,2.3,570,Male,3
2004,8,2.1,580,Female,2
2004,4,3.4,650,Female,2
2004,28,3.1,650,Male,5
2004,8,3.7,650,Female,3
2004,8,2.6,600,Male,3
2004,11,4.2,710,Female,3
2004,10,3.7,710,Female,3
2004,8,3.7,680,Male,3
2004,14,3.1,650,Female,3
2004,9,3.1,620,Male,3
2004,8,3,630,Male,3
2004,8,3.8,680,Female,3
2004,8,4,750,Female,3
2004,9,3.9,670,Female,3
2004,10,4.7,730,Female,3
2004,13,6.6,820,Female,3
2004,14,3.7,660,Male,3
2004,21,3.7,720,Female,3
2004,10,4,700,Female,3
2004,8,3,620,Male,3
2004,22,4,610,Male,3
2004,7,2.7,650,Female,2
2004,33,4,710,Male,3
2004,12,3.1,640,Male,3
2004,6,2.7,600,Male,3
2004,33,3.5,650,Male,3
2004,4,3.3,640,Male,3
2004,22,4.1,710,Male,3
2004,6,3.3,630,Male,3
2004,8,3.2,640,Male,3
2004,8,4,660,Male,3
2004,8,4,660,Male,3
2004,5,4.3,700,Female,3
2004,16,4,720,Female,3
2004,12,2.7,640,Female,3
2004,8,2.7,610,Male,6
2004,5,1.7,550,Female,2
2004,29,5.5,820,Female,5
2004,11,2.3,600,Female,3
2004,4,2.1,580,Female,2
2004,6,1.3,490,Male,1
2004,8,2.1,550,Male,3
2004,8,1.6,550,Female,2
2004,8,2.9,640,Male,3
2004,6,1.5,540,Female,2
2004,8,2.3,590,Female,3
2004,6,1.4,530,Male,1
2004,9,4,700,Female,3
2004,14,3.9,710,Female,3
2004,7,4.8,750,Female,3
2004,26,3.6,700,Female,2
2004,6,3.9,710,Male,3
2004,37,3.1,670,Female,3
2004,7,3.4,690,Male,3
2004,10,3.7,690,Female,3
2004,8,3,640,Female,3
2004,8,3,640,Male,3
2004,6,1.8,570,Female,2
2004,8,2.7,620,Male,3
2004,6,3.5,660,Female,3
2004,14,3.1,620,Male,3
2004,6,5.1,720,Female,3
2004,29,3.8,660,Male,3
2004,8,3.3,650,Female,3
2004,24,5.5,800,Female,3
2004,7,3.4,660,Female,3
2004,7,4.2,670,Male,3
2004,7,3.2,630,Female,2
2004,11,4.7,720,Female,3
2004,7,3.6,660,Female,3
2004,6,1.8,560,Female,2
2004,16,6.16,870,Female,3
2004,12,2.62,620,Male,3
2004,6,2.96,660,Female,6
2004,10,2.62,620,Male,3
2004,7,3.03,670,Female,3
2004,7,4.86,760,Female,3
2004,8,3.86,690,Female,3
2004,8,4.13,740,Female,3
2004,16,3.9,680,Male,3
2004,39,5.63,770,Male,3
2004,12,3.95,690,Female,3
2004,10,3.33,670,Male,3
2004,11,3.04,630,Male,3
2004,7,4.29,740,Female,3
2004,9,2.54,620,Male,3
2004,11,6.13,810,Female,3
2004,10,4.62,740,Female,3
2004,7,2.93,640,Male,3
2004,23,4.71,800,Female,3
2004,28,7.19,810,Female,3
2004,7,2.53,590,Male,3
2004,9,3.25,620,Male,3
2004,6,3.67,670,Female,3
2004,16,5.91,810,Female,3
2004,9,3.15,630,Male,3
2004,33,7.7,870,Female,3
2004,8,4.36,730,Female,3
2004,8,4,690,Female,3
2004,21,4,690,Male,3
2004,8,3.71,690,Female,3
2004,9,3.7,700,Female,3
2004,30,8.15,890,Female,3
2004,9,3.25,620,Male,3
2004,28,5.33,770,Female,3
2004,7,2.75,610,Female,3
2004,11,4.27,710,Female,3
2004,15,4.46,720,Female,3
2004,6,4,680,Male,3
2004,8,3.7,690,Female,3
2004,6,2.46,590,Female,2
2004,11,3.58,680,Female,3
2004,9,3.13,650,Female,2
2004,9,3.24,670,Male,3
2004,14,5.48,760,Female,3
2004,8,4.11,700,Female,3
2004,10,3.35,660,Female,6
2004,6,3.18,640,Female,3
2004,9,3.64,700,Female,3
2004,5,3.22,660,Female,6
2004,6,2.77,640,Female,6
2004,4,2.8,610,Female,2
2004,7,2.41,590,Female,3
2004,7,3.3,650,Female,3
2004,7,4.38,700,Female,3
2004,8,3.33,630,Female,3
2004,28,4.65,720,Male,3
2004,5,4.1,680,Male,6
2004,8,4.3,740,Female,3
2004,11,5.6,740,Female,3
2004,9,3.5,630,Male,6
2004,14,4,680,Female,3
2004,6,3.1,650,Female,3
2004,8,4.4,710,Female,3
2004,6,2.2,610,Female,2
2004,7,3.4,660,Male,6
2004,18,5.4,820,Female,5
2004,10,2.7,620,Male,6
2004,8,6,790,Female,3
2004,10,2.6,600,Male,6
2004,12,4.8,750,Female,3
2004,27,4.9,750,Male,6
2004,11,3.2,630,Male,6
2004,8,3,640,Male,3
2004,7,5.2,760,Female,3
2004,8,4.7,720,Female,3
2004,10,5.6,760,Female,3
2004,27,4,680,Male,6
2004,12,5,710,Female,3
2004,29,3.5,690,Male,3
2004,8,4.8,710,Female,3
2004,8,3,650,Female,3
2004,35,4,670,Male,6
2004,8,3.4,690,Female,3
2004,14,3.6,680,Female,3
2004,11,2.8,570,Male,6
2004,8,3.9,690,Female,3
2004,10,3.1,630,Female,3
2004,26,3.2,680,Male,6
2004,8,3,640,Male,6
2004,10,4.2,710,Female,3
2004,8,4.6,740,Female,3
2004,57,4.3,700,Male,6
2004,6,4.9,740,Female,3
2004,9,6.1,820,Female,3
2004,14,3.2,640,Male,3
2004,13,5.1,730,Female,3
2004,10,1.9,570,Female,2
2004,24,4,650,Male,6
2004,6,2,560,Male,2
2004,29,5.4,740,Male,6
2004,18,3.7,690,Female,3
2004,36,6.9,850,Female,3
2004,9,3.4,640,Female,2
2004,8,2,570,Male,1
2004,23,3.7,720,Female,3
2004,8,3.8,700,Female,3
2004,22,3.8,710,Male,6
2004,15,4.1,740,Female,3
2004,17,3.2,660,Female,3
2004,9,4.2,750,Female,3
2004,46,5.1,760,Male,6
2004,46,10.2,930,Female,3
2004,10,2.5,590,Male,3
2004,10,3.3,680,Male,3
2004,18,4,720,Female,3
2004,9,2.9,600,Male,6
2004,19,3.3,660,Male,6
2004,11,3.2,650,Male,6
2004,12,3.7,710,Female,3
2004,28,4.2,710,Male,6
2004,9,5.9,750,Female,3
2004,6,2.7,610,Female,3
2004,14,6,810,Female,3
2004,33,5.5,750,Female,3
2004,6,4.3,700,Female,3
2004,7,3.6,640,Male,3
2004,7,3.4,650,Female,3
2004,9,4.4,690,Female,3
2004,36,5,760,Male,6
2004,40,4.3,720,Female,3
2004,6,2.8,640,Male,6
2004,22,4.1,720,Female,3
2004,35,4,710,Female,3
2004,10,5.2,740,Female,3
2004,10,3.8,680,Female,3
2004,8,3.1,680,Female,3
2004,7,3.8,700,Female,2
2004,8,3.4,660,Female,3
2004,28,5.1,780,Female,3
2004,7,2.6,610,Male,2
2004,9,4.7,730,Female,3
2004,6,3.5,670,Female,3
2004,22,6.3,810,Female,3
2004,25,3.3,650,Male,6
2004,7,3.1,640,Female,3
2004,13,2.9,640,Male,3
2004,11,4.2,690,Female,3
2004,8,3.4,680,Female,3
2004,11,6.2,790,Female,3
2004,8,3.2,660,Female,3
2004,25,5.4,790,Female,3
2004,10,4.7,720,Female,3
2004,19,4.5,720,Male,6
2004,14,7.5,870,Female,3
2004,20,6.5,810,Female,3
2004,8,4,720,Female,3
2004,6,3.4,650,Male,3
2004,12,2.9,680,Male,3
2004,9,3.1,620,Male,5
2004,8,3.7,680,Female,3
2004,13,3.9,660,Male,3
2004,26,6.6,830,Female,3
2004,17,6.2,810,Female,3
2004,31,4.7,720,Female,3
2004,9,2.7,570,Male,3
2004,6,2.7,610,Male,1
2004,9,2.7,590,Male,5
2004,8,4.3,720,Male,3
2004,11,3.1,640,Male,5
2004,12,4.2,720,Female,3
2004,8,3.5,640,Male,3
2004,9,4.1,670,Female,3
2004,11,3.6,650,Male,3
2004,14,5.2,750,Male,6
2004,11,5.9,810,Female,3
2004,8,3.8,690,Female,3
2004,27,4.2,700,Male,3
2004,22,5.9,790,Female,3
2004,6,3.4,630,Male,3
2004,8,4.2,710,Female,3
2004,9,4.4,720,Female,3
2004,6,3.3,650,Female,3
2004,26,4.9,720,Male,6
2004,25,7.1,850,Male,3
2005,43,3.9,720,Male,5
2005,24,5.6,800,Female,3
2005,7,2.5,620,Female,2
2005,7,4.5,740,Female,3
2005,9,3,640,Male,6
2005,13,3.5,680,Female,3
2005,45,4.6,760,Male,6
2005,10,2.8,640,Female,3
2005,8,4.1,710,Female,3
2005,23,3.9,710,Male,3
2005,30,3.35,650,Male,6
2005,10,3.11,650,Male,3
2005,24,4.42,760,Female,6
2005,10,4.3,720,Female,3
2005,19,6,830,Female,3
2005,8,4.6,760,Female,3
2005,10,4.5,750,Female,3
2005,23,2.9,650,Male,3
2005,11,3.6,640,Male,3
2005,25,4.2,730,Female,5
2005,10,2.8,610,Female,3
2005,10,3.1,630,Male,6
2005,54,10.1,950,Female,6
2005,9,3.8,690,Female,3
2005,32,3.9,730,Male,6
2005,46,4,690,Male,3
2005,11,4.6,740,Female,3
2005,19,6.5,840,Female,6
2005,25,5.7,790,Female,6
2005,11,2.9,630,Male,6
2005,52,5,740,Male,6
2005,18,2.9,640,Female,6
2005,13,3.8,700,Female,3
2005,11,5.2,780,Female,6
2005,15,4.2,730,Female,5
2005,34,3.4,660,Male,6
2005,11,2.9,650,Male,6
2005,7,2.4,610,Female,3
2005,8,3,670,Female,6
2005,39,8,890,Female,6
2005,26,7.8,930,Female,6
2005,36,6.5,820,Female,5
2005,38,3.2,660,Male,6
2005,7,2.4,590,Female,3
2005,7,2.9,650,Male,3
2005,29,7.2,870,Female,3
2005,37,3.2,690,Male,6
2005,32,4.9,770,Female,3
2005,49,5.4,780,Male,6
2005,9,3.7,710,Male,6
2005,17,3.9,710,Female,3
2005,11,3.2,650,Female,5
2005,9,3.6,710,Female,6
2005,11,2.9,670,Male,3
2005,17,2.6,630,Male,6
2005,40,5.2,780,Male,5
2005,8,2.2,600,Female,5
2005,11,4,740,Female,5
2005,10,4,740,Female,5
2005,9,3.5,720,Female,6
2005,10,3.8,700,Female,3
2005,2,1.49,520,Female,1
2005,6,2.06,580,Male,6
2005,8,4.21,720,Female,3
2005,31,6.97,840,Female,3
2005,6,3.32,660,Male,3
2005,10,4.23,680,Female,3
2005,12,3.55,690,Female,3
2005,16,3.66,700,Male,3
2005,6,3.49,680,Female,3
2005,32,2.6,650,Male,6
2005,36,5.41,790,Female,6
2005,25,3.18,660,Male,6
2005,6,2.61,600,Male,3
2005,26,7.88,900,Female,3
2005,5,3.55,710,Female,6
2005,3,1.95,600,Female,2
2005,27,6.84,880,Female,3
2005,8,4,720,Female,6
2005,8,3.91,690,Female,6
2005,26,4,720,Male,6
2005,30,7.9,960,Female,6
2005,32,3.3,700,Male,6
2005,39,9.9,970,Female,6
2005,31,3.1,700,Male,6
2005,34,7.6,870,Female,3
2005,27,4.3,720,Male,6
2005,11,3.8,660,Male,5
2005,38,3.2,650,Female,3
2005,12,4.2,740,Female,3
2005,10,3.6,700,Female,3
2005,8,2.1,610,Female,2
2005,9,3.5,700,Female,6
2005,32,5.8,810,Female,5
2005,46,5.3,760,Male,5
2005,13,3.1,690,Female,3
2005,12,2.4,610,Female,6
2005,22,3,660,Male,3
2005,8,3.4,680,Female,6
2005,9,4.2,710,Female,3
2005,35,5.2,800,Female,3
2005,9,5.1,770,Female,6
2005,44,6.8,820,Female,5
2005,11,2.7,610,Male,6
2005,10,2.6,600,Male,6
2005,40,3.2,660,Male,3
2005,12,1.8,580,Female,3
2005,10,2.3,590,Male,6
2005,15,2.8,620,Male,5
2005,30,3.3,660,Male,6
2005,8,2.1,590,Female,6
2005,8,3.1,650,Female,6
2005,23,5.5,800,Male,3
2005,37,3.5,660,Male,6
2005,9,1.5,620,Female,3
2005,7,2.8,630,Male,3
2005,11,3,650,Male,6
2005,9,2,570,Female,3
2005,29,3.8,700,Male,6
2005,22,5,760,Female,6
2005,16,3.8,670,Female,6
2005,16,3.4,700,Female,6
2005,10,3.8,670,Female,6
2005,15,3.6,710,Female,3
2005,11,4.5,740,Female,6
2005,17,6,820,Female,6
2005,28,6.2,850,Female,6
2005,32,4.7,770,Female,3
2005,18,4.8,760,Female,3
2005,21,3.3,660,Female,6
2005,35,6.2,820,Female,3
2005,7,3.7,670,Female,6
2005,13,5.5,810,Female,5
2005,8,4,700,Female,6
2005,8,4.1,680,Female,5
2005,12,3.1,660,Male,6
2005,35,3.4,680,Male,5
2005,5,2.6,590,Male,5
2005,23,5.7,810,Female,6
2005,34,4.6,740,Female,5
2005,15,3.3,650,Female,3
2005,11,2.1,580,Male,6
2005,9,3.4,670,Female,3
2005,23,7.3,840,Female,6
2005,10,3.3,640,Female,3
2005,11,3.8,720,Female,3
2005,38,6.8,850,Female,5
2005,10,4.3,700,Female,6
2005,7,3.2,680,Male,5
2005,18,2.7,650,Female,3
2005,8,2.3,620,Male,2
2005,25,3.3,710,Male,6
2005,8,4,720,Female,6
2005,12,2,590,Female,2
2005,5,2.8,660,Female,2
2005,12,2.8,640,Male,3
2005,13,2.3,630,Male,3
2005,8,2.7,650,Male,3
2005,11,3,630,Male,3
2005,33,3.9,720,Male,6
2005,9,3,680,Female,6
2005,31,3.8,700,Male,6
2005,9,3.4,680,Female,6
2005,10,4,700,Male,5
2005,8,3.8,710,Female,5
2005,12,2.9,660,Female,6
2005,11,4.1,740,Female,6
2005,9,3.8,700,Female,6
2005,9,2.8,650,Female,5
2005,8,2,590,Male,5
2005,52,2.8,650,Male,6
2005,9,2.5,630,Female,3
2005,36,4.8,820,Female,5
2005,9,2.4,600,Male,6
2005,31,3.3,690,Male,6
2005,13,3.3,700,Male,6
2005,5,2.47,610,Male,3
2005,6,5.51,810,Female,3
2005,7,2.93,630,Male,6
2005,10,4.31,740,Female,3
2005,7,2.61,620,Male,3
2005,9,4.76,720,Female,3
2005,27,8.5,920,Female,3
2005,10,3.1,660,Female,2
2005,9,3.1,670,Female,2
2005,13,4.1,730,Female,3
2005,21,4.3,690,Male,6
2005,10,4.1,720,Female,3
2005,10,4.1,720,Female,3
2005,10,2.9,610,Male,3
2005,38,6.5,850,Female,5
2005,11,3.6,700,Female,3
2005,6,3.1,660,Female,3
2005,7,3,640,Male,3
2005,8,3.8,710,Female,3
2005,6,3.49,660,Female,3
2005,7,1.9,560,Male,3
2005,9,3,640,Male,3
2005,25,5.1,710,Male,6
2005,20,4.9,760,Female,3
2005,8,2.2,580,Male,3
2005,12,5.3,790,Female,3
2005,25,4.2,750,Female,3
2005,7,3.1,650,Male,6
2005,7,3.5,670,Female,3
2005,10,3.2,680,Female,5
2005,7,2.8,630,Male,3
2005,9,2.9,680,Female,5
2005,23,7.9,930,Female,3
2005,7,3.3,660,Male,3
2005,12,3.4,680,Female,5
2005,6,2.7,610,Female,6
2005,8,3.3,700,Female,5
2005,35,8,960,Female,6
2005,27,7.9,910,Female,6
2005,8,3.2,670,Female,5
2005,10,2.7,610,Male,6
2005,7,3.8,730,Female,6
2005,7,2.8,670,Male,6
2005,7,3.5,700,Female,5
2005,13,2.5,610,Male,6
2005,13,3.7,660,Female,5
2005,9,2.4,610,Female,3
2005,14,3.6,670,Male,6
2005,8,3.3,680,Female,5
2005,11,5,710,Female,5
2005,10,2.9,640,Male,5
2005,11,3.2,660,Male,6
2005,16,3.1,670,Female,5
2005,10,2.9,650,Female,3
2005,7,2.8,640,Female,5
2005,34,4,710,Male,6
2005,5,2.6,660,Female,3
2005,28,2.6,660,Male,3
2005,9,3,640,Male,3
2005,10,4.5,720,Male,3
2005,9,2.9,600,Male,2
2005,12,4,690,Male,5
2005,10,4,680,Male,5
2005,8,2.6,600,Male,3
2005,12,5,750,Female,3
2005,17,3.6,660,Male,3
2005,10,4.5,720,Female,3
2005,13,3.1,630,Female,3
2005,10,4.9,750,Female,3
2005,11,2.9,630,Female,3
2005,11,3.8,700,Female,3
2005,9,3.4,680,Female,3
2005,28,4.4,730,Male,3
2005,11,2.1,530,Male,2
2005,8,2.5,620,Male,3
2005,9,3.8,700,Female,6
2005,30,4.4,720,Male,6
2005,11,3.8,680,Female,3
2005,7,3.2,650,Male,3
2005,8,1.9,580,Female,2
2005,7,3.6,690,Female,3
2005,10,4.2,720,Female,3
2005,17,5.1,780,Female,5
2005,31,3.8,700,Male,6
2005,10,3.9,700,Female,5
2005,13,4,680,Female,3
2005,10,4.5,700,Female,3
2005,11,3.8,670,Female,3
2005,29,7,840,Female,3
2005,10,2.9,640,Male,3
2005,7,4.7,720,Female,3
2005,10,3.9,690,Female,3
2005,9,5,760,Female,3
2005,12,2.8,630,Male,3
2005,7,3.7,690,Female,5
2005,7,3.1,630,Male,3
2005,9,3.1,660,Female,2
2005,6,2.7,600,Male,3
2005,25,3.2,690,Male,3
2005,9,4.7,740,Female,3
2005,9,3,630,Male,3
2005,8,3.9,690,Female,3
